date,water_level_varanasi,discharge_cumec,rain_varanasi_mm,rain_upstream_avg_mm,temperature_c,humidity_pct,basin_area_pct,flood_label,mean_elevation_m,mean_slope,basin_relief_m,flow_accumulation,twi,network_density
24-06-2018,67.04,9120.13,21.72,29.02,31.37,73.19,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
25-06-2018,67.43,12142.37,87.38,91.81,28.82,73.95,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
26-06-2018,67.59,13578.29,111.97,103.54,25.69,87.82,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
27-06-2018,67.11,12198.63,63.09,84.0,26.43,93.02,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
28-06-2018,67.62,12452.96,89.02,88.9,31.96,71.55,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
29-06-2018,67.52,12940.85,68.34,91.71,31.63,83.35,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
30-06-2018,66.43,10797.16,37.25,49.4,30.28,73.53,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
01-07-2018,66.61,11008.96,41.5,51.41,29.34,67.67,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
02-07-2018,67.78,14669.34,118.19,125.21,27.29,93.01,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
03-07-2018,68.22,13621.27,101.49,117.91,27.15,76.15,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
04-07-2018,68.02,11085.68,62.75,64.99,35.71,68.41,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
05-07-2018,66.74,9897.24,29.91,42.15,30.67,79.49,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
06-07-2018,67.15,8662.39,20.19,11.87,28.29,80.19,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
07-07-2018,65.6,7736.58,4.57,2.71,35.49,70.22,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
08-07-2018,65.7,10040.68,13.6,34.45,34.58,66.83,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
09-07-2018,65.98,10406.29,23.64,48.3,32.24,63.96,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
10-07-2018,66.76,9867.12,23.58,31.49,35.64,78.36,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
11-07-2018,68.2,12843.47,67.6,92.05,35.86,65.34,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
12-07-2018,67.27,8972.04,23.96,25.56,34.15,76.84,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
13-07-2018,66.21,8535.71,8.18,2.74,24.48,80.24,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
14-07-2018,68.36,13427.28,103.21,110.73,34.22,64.17,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
15-07-2018,67.16,9083.67,12.89,28.37,32.08,82.56,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
16-07-2018,68.8,12541.12,100.72,97.25,29.99,85.11,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
17-07-2018,67.08,12320.62,92.36,83.32,25.93,82.23,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
18-07-2018,67.86,13951.84,97.98,126.44,31.03,79.31,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
19-07-2018,66.83,9514.68,21.43,37.25,33.45,91.4,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
20-07-2018,66.47,9786.6,29.66,26.77,24.92,72.96,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
21-07-2018,67.39,10633.26,48.85,56.61,28.69,94.08,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
22-07-2018,67.1,13079.62,96.53,99.31,34.45,87.62,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
23-07-2018,65.91,9040.65,11.27,21.37,34.7,79.42,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
24-07-2018,68.72,12621.19,79.17,92.96,26.36,77.04,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
25-07-2018,66.86,11132.96,44.84,60.13,24.01,79.3,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
26-07-2018,68.53,14332.03,109.31,134.8,31.51,85.38,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
27-07-2018,67.72,14291.76,106.69,117.05,34.5,86.33,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
28-07-2018,65.97,9203.61,30.12,21.54,35.22,71.29,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
29-07-2018,67.22,13183.96,96.94,101.11,27.39,67.88,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
30-07-2018,66.96,11399.29,56.75,71.6,30.78,81.34,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
31-07-2018,65.74,8952.68,19.39,16.79,27.17,91.36,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
01-08-2018,65.8,7979.92,6.0,6.46,27.24,87.91,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
02-08-2018,68.28,12793.77,63.34,93.3,28.81,94.3,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
03-08-2018,68.35,11707.9,69.74,73.18,32.84,90.38,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
04-08-2018,66.86,9762.0,23.48,31.09,35.12,81.88,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
05-08-2018,67.23,10471.77,41.51,50.43,30.51,63.97,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
06-08-2018,68.37,15007.26,112.15,138.31,24.08,72.79,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
07-08-2018,68.97,14300.32,116.45,125.39,31.95,82.76,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
08-08-2018,68.89,13441.91,80.06,109.25,26.79,92.78,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
09-08-2018,66.94,9785.13,17.25,25.96,28.32,81.68,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
10-08-2018,68.15,11400.57,76.33,72.49,28.63,78.21,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
11-08-2018,67.39,12819.28,69.18,88.01,30.61,63.36,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
12-08-2018,66.87,9862.01,52.97,44.96,26.37,85.27,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
13-08-2018,68.23,14278.06,104.18,116.17,25.54,88.37,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
14-08-2018,67.15,9924.24,10.63,30.51,26.38,63.44,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
15-08-2018,66.35,9102.56,5.58,26.64,30.21,67.55,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
16-08-2018,67.92,14232.09,101.69,116.56,26.14,70.81,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
17-08-2018,66.51,11536.4,37.65,62.16,25.12,70.4,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
18-08-2018,67.86,10574.36,46.0,44.27,32.28,75.2,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
19-08-2018,68.81,13253.09,105.7,114.73,26.22,84.58,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
20-08-2018,68.68,14055.28,95.69,111.63,33.05,61.35,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
21-08-2018,68.95,13821.38,105.19,117.94,35.87,85.47,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
22-08-2018,66.54,11011.53,58.43,55.35,27.16,63.97,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
23-08-2018,68.25,13510.73,113.87,104.46,29.57,86.49,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
24-08-2018,68.99,14027.43,102.24,111.19,28.4,92.11,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
25-08-2018,67.83,13535.38,119.41,119.72,25.32,60.42,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
26-08-2018,66.98,9758.52,26.1,34.09,28.1,60.77,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
27-08-2018,68.19,11460.58,49.29,63.58,27.19,67.07,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
28-08-2018,67.02,8175.29,4.73,4.76,33.25,87.15,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
29-08-2018,67.31,9891.58,18.48,42.35,27.48,92.3,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
30-08-2018,68.87,14556.88,116.29,128.47,25.2,73.62,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
31-08-2018,66.18,10447.59,37.69,46.43,29.89,61.53,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
01-09-2018,67.48,13629.33,112.11,103.16,27.1,62.1,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
02-09-2018,66.8,8743.38,28.97,20.85,28.87,72.61,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
03-09-2018,66.64,11179.13,60.9,58.29,26.0,90.59,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
04-09-2018,66.42,11819.65,72.14,70.22,26.06,83.17,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
05-09-2018,66.42,10003.42,22.07,49.73,24.39,88.91,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
06-09-2018,68.6,11827.36,80.71,81.02,27.05,63.39,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
07-09-2018,65.95,9838.08,42.9,40.42,24.05,85.6,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
08-09-2018,67.94,10496.71,33.62,59.8,28.46,62.2,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
09-09-2018,69.4,14347.17,101.62,125.43,25.3,68.94,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
10-09-2018,67.68,10776.65,62.9,65.45,33.87,92.59,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
11-09-2018,69.06,14194.64,111.87,122.69,26.25,70.49,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
12-09-2018,68.7,13476.09,88.38,104.66,32.65,63.49,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
13-09-2018,67.71,12866.39,68.16,93.33,26.05,85.76,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
14-09-2018,67.77,13726.28,94.91,123.04,34.27,87.79,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
15-09-2018,68.17,12355.8,101.2,91.52,28.81,82.84,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
16-09-2018,67.18,11707.53,66.17,64.82,29.37,85.14,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
17-09-2018,68.38,14797.03,110.57,128.19,29.23,83.32,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
18-09-2018,66.71,12192.95,77.66,82.37,31.53,82.32,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
19-09-2018,67.56,12466.48,69.7,95.27,26.26,62.63,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
20-09-2018,68.07,10932.2,31.89,54.04,30.65,84.72,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
21-09-2018,69.07,13314.85,116.51,107.34,34.61,90.56,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
22-09-2018,66.8,9600.26,4.3,27.27,33.21,94.71,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
23-09-2018,68.49,13637.92,84.67,106.89,35.16,78.81,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
24-09-2018,66.76,8323.39,11.21,1.22,25.66,62.26,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
25-09-2018,66.42,9742.72,20.49,38.43,33.38,86.35,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
26-09-2018,68.99,12939.65,94.35,106.16,32.6,88.47,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
27-09-2018,67.93,11434.93,57.38,76.96,34.3,91.58,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
28-09-2018,68.29,12534.67,58.75,82.97,30.79,62.09,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
29-09-2018,67.41,13223.04,110.58,113.42,26.84,62.02,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
30-09-2018,68.15,14315.87,113.26,118.25,35.71,69.68,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
01-10-2018,66.54,8428.77,6.02,8.37,24.76,86.78,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
02-10-2018,66.87,12263.89,59.83,78.93,26.81,75.02,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
03-10-2018,68.01,12171.14,81.07,81.87,30.92,89.84,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
04-10-2018,66.64,8465.52,8.77,10.69,33.84,69.19,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
05-10-2018,67.2,12515.99,74.74,84.7,33.45,67.73,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
06-10-2018,68.39,13052.1,73.93,101.54,25.49,86.59,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
07-10-2018,66.47,9940.77,21.48,42.92,34.23,72.03,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
08-10-2018,67.19,8902.36,33.51,26.93,25.22,90.44,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
09-10-2018,68.25,12168.85,88.31,93.14,33.71,67.23,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
10-10-2018,65.39,9137.68,8.39,18.94,34.71,84.58,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
11-10-2018,67.86,12946.46,83.59,96.78,24.44,74.13,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
12-10-2018,68.3,11881.0,85.3,77.57,30.69,72.56,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
13-10-2018,67.56,13988.12,111.65,117.73,35.63,65.58,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
14-10-2018,67.96,13624.83,115.78,115.36,34.63,91.98,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
15-10-2018,68.69,13091.47,101.41,97.78,32.96,92.61,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
16-10-2018,68.43,13277.21,101.7,98.29,24.9,80.02,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
17-10-2018,67.22,13698.43,115.86,105.91,31.66,80.4,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
18-10-2018,66.74,9158.6,12.58,21.42,28.71,81.56,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
19-10-2018,67.02,12520.74,100.22,91.06,33.3,92.95,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
20-10-2018,65.88,9944.8,16.11,36.86,28.89,86.19,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
21-10-2018,65.92,9431.36,16.87,22.21,32.07,83.84,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
22-10-2018,66.59,11528.26,64.46,69.35,31.29,84.16,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
23-10-2018,67.23,12873.19,69.97,96.17,33.01,79.65,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
24-10-2018,67.84,11359.29,57.09,58.25,32.28,75.72,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
25-10-2018,68.68,12238.27,62.43,85.08,34.76,87.66,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
26-10-2018,68.06,12223.21,63.57,78.78,32.3,82.57,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
27-10-2018,67.88,11066.37,50.36,62.8,27.62,65.2,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
28-10-2018,65.67,8860.25,11.81,17.54,27.01,76.94,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
29-10-2018,69.38,14345.94,109.25,130.69,32.34,74.51,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
30-10-2018,65.71,9068.7,28.42,25.5,26.38,82.74,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
31-10-2018,68.33,11180.51,39.97,67.46,32.78,84.81,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
01-11-2018,67.21,10771.69,51.3,50.43,33.23,75.94,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
02-11-2018,68.96,12810.01,76.21,100.75,26.88,86.12,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
03-11-2018,65.92,9869.41,5.74,31.34,30.77,68.99,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
04-11-2018,66.73,11832.76,79.4,70.27,35.12,60.84,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
05-11-2018,67.79,11416.5,71.74,67.97,28.42,70.24,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
06-11-2018,67.18,12192.89,56.26,85.39,28.13,77.92,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
07-11-2018,67.04,10500.39,34.1,51.06,29.11,93.68,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
08-11-2018,66.1,9667.66,16.58,42.89,25.53,80.8,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
09-11-2018,66.21,11061.4,28.71,53.35,27.98,80.41,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
10-11-2018,67.87,14401.44,109.21,122.29,31.18,84.01,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
11-11-2018,66.91,10170.83,52.94,50.02,35.18,93.51,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
12-11-2018,68.89,15614.3,117.16,144.38,25.94,88.07,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
13-11-2018,67.29,10454.85,30.17,42.03,35.27,79.55,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
14-11-2018,67.72,13282.48,90.99,97.02,31.29,60.99,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
15-11-2018,67.96,13903.43,116.1,127.39,24.23,83.83,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
16-11-2018,68.83,12640.04,76.07,98.25,29.97,63.77,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
17-11-2018,67.03,9417.88,28.79,35.68,25.06,79.71,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
18-11-2018,66.14,9772.84,14.9,39.45,34.36,70.28,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
19-11-2018,66.3,10517.63,51.55,54.89,28.35,71.96,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
20-11-2018,67.87,14152.45,117.39,126.76,31.95,65.36,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
21-11-2018,68.27,12227.57,92.27,89.65,27.68,94.78,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
22-11-2018,68.74,12628.0,70.67,87.1,27.1,86.84,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
23-11-2018,67.18,12787.6,75.25,92.23,35.85,74.56,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
24-11-2018,67.29,13045.95,91.49,97.36,31.59,93.54,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
25-11-2018,68.15,11675.22,71.06,65.42,25.17,80.25,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
26-11-2018,66.93,9476.62,35.47,37.49,26.4,60.58,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
27-11-2018,68.86,12277.79,94.8,94.12,33.27,74.43,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
28-11-2018,66.64,9209.15,22.32,27.98,29.2,74.78,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
29-11-2018,69.21,13772.8,102.16,116.7,35.97,61.41,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
30-11-2018,66.8,10515.51,44.99,59.96,27.78,94.3,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
01-12-2018,66.97,12124.23,52.98,79.03,27.38,78.71,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
02-12-2018,67.78,12779.83,70.37,94.97,26.01,87.03,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
03-12-2018,67.42,10765.84,46.86,45.85,30.49,85.87,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
04-12-2018,68.25,14268.22,110.17,127.62,33.8,70.5,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
05-12-2018,67.34,9274.7,9.11,22.01,26.25,61.0,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
06-12-2018,68.51,12507.88,74.56,97.67,29.68,90.35,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
07-12-2018,67.29,13871.14,108.56,110.96,28.26,72.77,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
08-12-2018,67.36,14026.88,96.23,116.98,34.88,88.23,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
09-12-2018,67.51,9212.99,22.3,31.91,29.37,71.58,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
10-12-2018,69.04,14403.79,110.04,124.98,34.46,79.96,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
11-12-2018,67.47,10232.75,13.97,43.51,34.44,87.8,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
12-12-2018,67.94,11468.01,43.82,61.0,26.5,91.22,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
13-12-2018,66.43,8804.19,9.91,16.15,30.57,67.37,100,0,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
14-12-2018,68.77,13951.24,116.32,112.66,25.16,91.44,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
15-12-2018,67.34,13213.09,93.28,98.9,28.02,88.79,100,1,38.8171313424085,191.5687391718824,89.96976470947266,2800000.0,9.7,0.0011352992938905
